"138,150,63"
"138,150,63"
"138,150,63"
"136,148,62"
"137,149,64"
"145,157,70"
"140,152,66"
"143,155,70"
"141,153,70"
"140,151,69"
"142,153,70"
"141,152,69"
"140,151,67"
"140,151,67"
"138,149,64"
"135,147,61"
"132,143,58"
"138,150,62"
"140,151,63"
"138,149,62"
"139,151,62"
"138,151,62"
"138,150,62"
"137,149,62"
"137,149,62"
"139,151,65"
"148,161,71"
"137,149,63"
"141,153,67"
"141,152,67"
"141,152,68"
"145,156,71"
"143,154,69"
"143,154,69"
"143,154,68"
"139,151,64"
"135,147,61"
"136,148,60"
"141,153,64"
"139,151,62"
"137,149,61"
"138,149,61"
"137,150,61"
"137,150,62"
"137,149,62"
"136,148,62"
"139,152,65"
"140,153,65"
"133,144,59"
"141,151,63"
"141,152,65"
"142,153,68"
"150,161,74"
"147,158,72"
"146,157,71"
"145,156,69"
"141,153,66"
"137,149,62"
"137,148,61"
"138,150,62"
"139,150,62"
"138,149,61"
"138,149,61"
"138,150,62"
"139,152,63"
"137,150,62"
"135,148,62"
"136,148,63"
"135,147,62"
"133,144,59"
"140,151,62"
"141,152,63"
"140,151,65"
"143,154,68"
"144,155,69"
"142,153,67"
"143,154,67"
"141,152,65"
"138,150,62"
"137,149,61"
"137,149,61"
"139,150,61"
"139,151,62"
"140,152,63"
"140,152,63"
"138,151,62"
"138,151,63"
"137,150,63"
"136,148,63"
"138,150,63"
"139,151,63"
"129,137,59"
"128,136,57"
"126,134,56"
"127,134,55"
"128,135,54"
"133,139,57"
"138,144,62"
"136,141,61"
"133,138,59"
"138,143,63"
"143,149,67"
"141,148,67"
"140,146,66"
"137,143,64"
"135,141,63"
"135,141,63"
"133,139,61"
"133,139,62"
"134,141,65"
"134,142,66"
"129,138,64"
"130,138,60"
"129,137,57"
"126,134,56"
"126,134,54"
"126,134,52"
"129,137,53"
"128,134,51"
"130,135,51"
"132,137,52"
"129,134,51"
"130,135,52"
"133,139,55"
"135,141,59"
"132,139,60"
"130,137,58"
"130,137,58"
"128,135,57"
"123,130,55"
"130,138,61"
"134,142,65"
"130,140,65"
"124,133,60"
"122,130,57"
"123,132,59"
"122,132,57"
"118,128,53"
"117,127,50"
"115,123,46"
"114,120,44"
"113,119,42"
"115,120,42"
"116,121,42"
"121,127,46"
"127,134,53"
"127,134,55"
"128,136,57"
"128,136,58"
"126,134,56"
"122,130,55"
"125,134,59"
"129,138,63"
"126,136,63"
"124,134,67"
"123,134,66"
"122,134,67"
"119,133,65"
"117,132,63"
"117,132,60"
"115,127,54"
"112,122,49"
"113,122,47"
"113,120,45"
"115,123,46"
"116,123,46"
"115,122,46"
"117,124,49"
"125,133,56"
"127,135,58"
"123,132,56"
"118,126,54"
"124,133,59"
"127,137,63"
"125,135,64"
"142,153,82"
"137,149,79"
"133,146,78"
"127,141,74"
"119,134,68"
"115,129,63"
"111,125,58"
"112,124,55"
"113,124,53"
"118,128,54"
"120,130,54"
"115,124,51"
"112,120,48"
"115,123,51"
"119,128,55"
"123,131,58"
"123,132,58"
"120,130,57"
"119,128,58"
"121,131,60"
"117,127,59"
"151,159,84"
"149,158,84"
"143,153,81"
"139,150,80"
"138,150,79"
"137,150,79"
"132,147,74"
"126,142,69"
"121,134,64"
"121,133,63"
"122,134,63"
"119,130,60"
"117,128,58"
"115,125,56"
"119,129,58"
"123,133,61"
"123,133,62"
"123,133,62"
"126,137,64"
"129,140,66"
"128,139,66"
"149,154,80"
"149,156,82"
"150,158,84"
"151,160,86"
"152,160,86"
"148,158,84"
"144,156,81"
"142,155,79"
"142,154,78"
"143,154,78"
"142,153,77"
"140,151,76"
"135,146,73"
"130,140,69"
"124,134,64"
"126,136,65"
"130,140,69"
"132,143,70"
"133,145,71"
"126,137,66"
"120,129,62"
"150,154,80"
"151,155,81"
"152,157,81"
"153,158,82"
"155,161,84"
"153,159,83"
"148,153,78"
"145,151,76"
"154,160,81"
"159,165,85"
"152,158,80"
"145,152,76"
"143,152,78"
"143,154,80"
"140,151,77"
"136,146,74"
"138,148,76"
"139,149,77"
"141,152,78"
"142,153,79"
"134,145,74"
"152,155,80"
"153,156,81"
"155,159,82"
"155,158,81"
"155,159,81"
"157,161,82"
"158,161,83"
"158,161,82"
"161,163,83"
"160,163,83"
"160,164,84"
"156,161,83"
"151,158,82"
"149,158,82"
"149,157,81"
"151,159,82"
"153,162,85"
"154,164,87"
"155,164,87"
"152,162,85"
"150,160,84"
"151,155,80"
"152,156,80"
"154,157,80"
"156,159,81"
"157,160,81"
"155,157,79"
"156,159,80"
"161,164,83"
"159,162,82"
"155,158,79"
"156,160,80"
"161,165,84"
"156,161,82"
"154,158,79"
"158,162,81"
"162,166,83"
"163,169,86"
"162,169,86"
"160,167,85"
"159,166,85"
"160,168,88"
"149,154,80"
"151,156,81"
"152,156,79"
"153,156,79"
"153,156,79"
"151,154,78"
"149,152,75"
"152,156,78"
"154,158,80"
"152,155,79"
"152,155,77"
"154,158,79"
"154,158,78"
"155,158,77"
"156,159,76"
"159,161,78"
"161,165,81"
"162,167,82"
"165,170,85"
"164,169,84"
"161,167,84"
"146,153,80"
"150,157,82"
"147,152,78"
"143,148,75"
"145,150,76"
"146,151,77"
"147,152,78"
"148,152,79"
"148,153,80"
"149,153,80"
"152,156,79"
"153,157,79"
"153,156,78"
"152,156,77"
"152,155,76"
"153,155,74"
"159,161,77"
"162,164,79"
"164,167,81"
"167,170,83"
"163,166,79"
"143,150,78"
"146,153,80"
"140,147,75"
"139,145,74"
"140,145,74"
"142,148,76"
"141,146,75"
"146,151,79"
"147,153,81"
"149,155,82"
"152,157,81"
"152,157,80"
"153,157,79"
"151,156,78"
"149,153,75"
"152,155,76"
"157,158,77"
"159,161,78"
"161,163,79"
"161,163,78"
"162,164,78"
"145,152,80"
"144,151,79"
"142,149,77"
"144,150,77"
"143,149,76"
"142,148,75"
"143,149,77"
"145,151,79"
"147,153,81"
"149,155,83"
"150,155,81"
"150,155,79"
"151,156,79"
"153,158,80"
"151,155,78"
"151,155,78"
"153,157,79"
"155,158,80"
"152,156,78"
"151,154,76"
"158,159,78"
"137,145,75"
"137,145,74"
"136,143,73"
"141,147,76"
"142,148,76"
"143,148,77"
"144,149,78"
"145,150,79"
"146,152,81"
"148,155,82"
"148,154,81"
"148,153,79"
"149,154,79"
"152,157,81"
"150,155,79"
"150,155,79"
"148,153,78"
"149,154,79"
"149,154,79"
"151,155,79"
"153,155,77"
"134,143,73"
"134,142,73"
"139,146,76"
"144,150,79"
"145,150,80"
"142,147,79"
"142,147,79"
"144,149,80"
"148,154,83"
"149,156,84"
"148,155,82"
"146,152,79"
"149,155,81"
"151,157,82"
"150,156,81"
"149,155,81"
"149,155,81"
"148,154,80"
"149,154,80"
"150,155,80"
"153,157,81"
"133,141,73"
"137,145,75"
"142,150,78"
"145,152,81"
"146,153,83"
"143,149,81"
"143,149,80"
"147,152,83"
"151,158,86"
"150,157,84"
"150,156,84"
"148,154,82"
"149,156,83"
"150,157,83"
"151,157,84"
"151,157,84"
"151,157,84"
"150,156,83"
"151,158,84"
"151,158,84"
"152,157,83"
"138,146,76"
"142,150,79"
"146,153,81"
"146,153,81"
"145,153,82"
"143,151,81"
"147,154,82"
"148,155,84"
"149,156,84"
"150,156,84"
"150,157,85"
"148,154,83"
"148,155,83"
"148,155,83"
"147,153,82"
"146,152,81"
"146,153,82"
"147,153,82"
"150,156,84"
"151,158,86"
"150,156,84"
"144,152,81"
"148,156,83"
"151,159,85"
"148,156,84"
"147,155,83"
"146,154,83"
"147,155,83"
"147,155,83"
"147,154,83"
"148,155,84"
"149,155,84"
"145,152,82"
"145,152,82"
"145,152,82"
"145,152,81"
"146,153,82"
"145,152,81"
"145,152,82"
"148,154,84"
"149,156,85"
"148,155,84"
"147,155,83"
"150,158,86"
"150,158,85"
"147,155,82"
"146,154,82"
"145,153,82"
"146,154,82"
"147,155,83"
"148,155,83"
"148,155,83"
"146,154,83"
"142,150,80"
"144,152,82"
"145,153,82"
"147,155,83"
"149,157,84"
"146,153,82"
"144,151,80"
"147,155,84"
"147,154,84"
"144,151,82"
"148,156,84"
"149,157,85"
"148,156,84"
"143,151,80"
"143,150,80"
"144,152,81"
"147,155,83"
"148,156,84"
"151,158,86"
"149,156,84"
"147,154,83"
"144,151,81"
"144,152,82"
"145,153,82"
"148,156,84"
"149,156,84"
"149,156,84"
"148,155,83"
"149,156,84"
"146,153,82"
"141,148,79"
"137,148,70"
"137,147,70"
"136,145,69"
"138,146,69"
"130,139,63"
"128,136,61"
"133,140,65"
"139,146,69"
"141,148,71"
"139,146,69"
"135,141,66"
"137,143,67"
"138,144,68"
"138,145,68"
"138,145,67"
"140,147,69"
"142,150,72"
"141,149,72"
"143,152,72"
"142,151,71"
"141,150,71"
"131,142,66"
"134,146,68"
"135,145,67"
"138,147,69"
"133,141,65"
"129,136,62"
"132,137,63"
"132,137,63"
